date,symbol_id,exchange_id,open_price,high_price,low_price,close_price,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2025-07-28,4,1,793.3,847.12,791.04,844.0,397296.2555,324733711.4765263,1227811,223367.1295,182603893.1090563
2025-07-29,4,1,844.0,861.1,820.64,824.07,517734.6912,436930876.448927,1777923,270394.3298,228409553.048597
2025-07-30,4,1,824.07,835.06,800.12,805.1,427366.132,349478646.03652,1731840,200895.06,164406656.81907
2025-07-31,4,1,805.11,811.64,766.21,793.51,369598.736,292598414.78571,1494587,185037.996,146591446.45198
2025-08-01,4,1,793.51,814.8,781.38,783.14,335026.145,268061917.80243,1282644,170066.862,136035312.43748
2025-08-02,4,1,783.13,795.4,744.69,757.08,393831.558,303104688.78998,1865479,182408.196,140519509.09347
2025-08-03,4,1,757.08,770.11,732.36,736.42,209282.992,157038728.0959,1112572,99390.666,74658809.81908
2025-08-04,4,1,736.43,755.53,730.01,751.21,142700.965,106592055.52365,668939,67936.621,50736940.57058
2025-08-05,4,1,751.21,770.0,750.47,768.63,171505.406,130422799.09016,719115,85212.824,64806460.40334
2025-08-06,4,1,768.62,769.79,745.11,755.13,179458.96,135631922.09486,978941,90442.157,68318390.94219
2025-08-07,4,1,755.13,774.84,746.26,769.55,163684.71,124894215.68082,768132,90487.242,69129781.73795
2025-08-08,4,1,769.55,788.68,764.17,788.67,188106.802,145543031.21357,691791,95229.39,73741019.20331
2025-08-09,4,1,788.67,798.5,780.74,793.5,195309.718,154082425.69663,900983,102280.523,80686328.59771
2025-08-10,4,1,793.5,819.44,792.81,798.83,202384.753,163260549.46883,747875,106002.525,85496702.02823
2025-08-11,4,1,798.83,815.5,793.68,807.22,162735.303,130869121.4424,744916,84194.255,67729891.56969
2025-08-12,4,1,807.22,827.59,792.0,805.09,316220.572,255934175.20574,1304619,159105.54,128905517.82569
2025-08-13,4,1,805.09,839.9,797.73,832.47,268762.259,219773129.75768,1077867,136756.863,111921691.07628
2025-08-14,4,1,832.48,858.89,828.23,848.01,395861.313,334799833.79984,1373115,213368.7,180437594.27409
2025-08-15,4,1,848.02,869.4,820.6,840.42,592656.9793,502655557.964029,2131970,307421.7693,260924537.574609
2025-08-16,4,1,840.42,853.53,812.57,827.81,252091.108,210411186.81867,1250650,125371.357,104746279.14708
2025-08-17,4,1,827.8,839.79,825.06,838.71,114512.1,95367308.35974,558186,57741.789,48092809.98405
2025-08-18,4,1,838.71,864.0,838.04,855.38,164953.856,140814256.94088,711532,85941.178,73361835.19066
2025-08-19,4,1,855.38,858.51,825.0,846.99,233741.603,196010871.99911,1162125,112962.378,94741227.49797
2025-08-20,4,1,847.0,851.95,823.0,824.11,211802.026,177598520.77224,1210799,101328.613,85012948.38965
2025-08-21,4,1,824.1,881.02,818.57,869.05,392159.8615,332759264.4561456,1503538,229884.3725,195163841.0113056
2025-08-22,4,1,869.05,883.86,833.46,839.49,277889.676,237896920.484744,1224435,134901.034,115559615.091434
2025-08-23,4,1,839.49,900.71,839.23,900.21,430842.5317,375716244.242755,1822909,229741.1065,200771625.313155
2025-08-24,4,1,900.2,900.21,875.55,880.42,209279.872,185676260.6218,1034502,103983.507,92276333.96207
2025-08-25,4,1,880.42,886.66,859.34,876.51,289492.317,252241190.9115,1153575,140966.984,122826473.16471
2025-08-26,4,1,876.51,880.75,832.76,839.32,320570.155,275451434.76334,1681385,150312.587,129269289.85963
2025-08-27,4,1,839.32,868.0,829.59,863.7,194882.089,164870874.5443,1093286,100778.366,85259956.41962
2025-08-28,4,1,863.7,867.1,852.9,855.18,135243.457,116374619.66615,889218,67510.656,58101264.69142
2025-08-29,4,1,855.18,881.36,850.85,873.47,232414.922,202249121.93069,1156281,119041.244,103607827.66997
2025-08-30,4,1,873.48,878.0,850.19,862.3,180524.219,155483294.41144,1018319,89373.108,76991374.71728
2025-08-31,4,1,862.3,864.0,851.61,862.0,101039.981,86722431.33024,565600,50717.436,43534276.9814
2025-09-01,4,1,862.0,867.7,857.0,857.65,94241.193,81214520.85845,556584,46655.065,40207234.55687
2025-09-02,4,1,857.66,869.15,840.0,845.68,254185.715,217105498.75903,1222034,122408.211,104558867.42947
2025-09-03,4,1,845.68,856.68,840.71,851.8,164333.169,139702195.82979,786975,83243.64,70781670.94246
2025-09-04,4,1,851.8,864.06,848.91,854.76,116453.022,99662265.22545,518178,58595.216,50147647.78493
2025-09-05,4,1,854.76,856.72,841.1,843.63,108195.902,91679289.64725,512461,52506.212,44499283.92529
2025-09-06,4,1,843.62,857.73,842.22,850.14,120856.951,102670054.02438,515156,61679.728,52394158.76185
2025-09-07,4,1,850.14,865.0,849.55,860.85,144234.054,123901879.62194,468263,79139.511,67983868.76774
2025-09-08,4,1,860.86,884.05,860.55,880.05,136538.058,118996279.84708,463226,78818.684,68690117.28428
2025-09-09,4,1,880.05,885.85,870.01,878.08,177574.781,156027069.01887,604041,88857.799,78090749.53226
2025-09-10,4,1,878.08,884.83,871.38,880.01,150610.03,132237315.63281,534537,77396.475,67956595.57889
2025-09-11,4,1,880.0,907.38,877.04,893.77,306830.178,274181538.835692,870907,167609.242,149803130.191702
2025-09-12,4,1,893.77,904.53,888.38,902.77,179913.182,161378078.80814,594895,97118.251,87126782.63552
2025-09-13,4,1,902.77,929.9,901.41,924.8,240267.9372,219285340.4397861,864607,137603.5602,125603906.3691561
2025-09-14,4,1,924.81,943.86,922.11,933.68,251751.2324,234836986.2596412,951149,136074.6784,126943924.0752412
2025-09-15,4,1,933.68,944.95,921.91,926.51,159814.975,149043322.80995,733414,78121.958,72879175.20157
2025-09-16,4,1,926.51,935.72,910.64,919.68,175249.087,161428141.25427,887020,83975.303,77357811.00672
2025-09-17,4,1,919.68,959.0,916.66,955.65,284918.8385,267637447.7470392,1095803,155360.5685,146006363.5283392
2025-09-18,4,1,955.65,995.44,946.1,989.98,362193.1958,348652678.6945979,1312915,193355.2128,186224816.3919479
2025-09-19,4,1,989.97,1006.88,979.48,981.04,402672.5617,400199947.4299975,1191548,210970.1108,209746900.3466385
2025-09-20,4,1,981.05,1002.99,973.9,984.1,333582.761,329790921.50354,1203920,161324.09,159544427.46312
2025-09-21,4,1,984.1,1048.0,982.9,1043.77,380966.0766,385737171.3124027,1387842,204009.3126,206539358.8270727
2025-09-22,4,1,1043.77,1083.47,1039.2,1047.8,464411.2823,492520656.676001,1957353,234433.9103,248564632.999053
2025-09-23,4,1,1047.8,1050.55,976.89,992.9,588730.396,596953882.44591,2238187,302464.673,306745884.65365
2025-09-24,4,1,992.9,1027.37,962.38,1015.98,420071.07,421467277.89249,1841480,206907.383,207590168.43541
2025-09-25,4,1,1015.98,1034.5,991.46,1018.49,363049.882,369092358.89094,1604582,175023.361,177929332.39975
2025-09-26,4,1,1018.49,1019.9,939.55,945.9,635121.254,621318167.97413,2137489,341635.077,333745502.85461
2025-09-27,4,1,945.9,966.23,932.01,960.8,384757.514,364408611.11634,1633419,188127.474,178247962.08749
2025-09-28,4,1,960.81,985.79,955.56,968.45,245246.415,238037235.70271,1042251,129612.976,125820005.85085
2025-09-29,4,1,968.46,993.65,962.68,993.01,188486.48,183624760.07743,890962,97493.143,95003694.12573
2025-09-30,4,1,993.01,1036.0,991.12,1029.79,291982.5,295253054.46815,1569259,152387.587,154108704.62624
2025-10-01,4,1,1029.79,1034.01,992.93,1008.51,258830.971,261981911.10553,1437959,125550.314,127115998.78195
2025-10-02,4,1,1008.51,1036.2,1003.35,1026.5,269007.811,274516783.81454,1361838,134619.181,137409284.13043
2025-10-03,4,1,1026.5,1099.22,1022.01,1090.22,380679.445,401900249.30658,1876448,206307.66,217870288.54631
2025-10-04,4,1,1090.22,1192.42,1083.84,1189.4,744996.7206,842965061.361557,3184974,382953.0906,433406447.509357
2025-10-05,4,1,1189.4,1190.47,1134.93,1150.75,337438.509,390930674.94389,1735291,168230.68,194923733.44062
2025-10-06,4,1,1150.75,1189.0,1143.14,1167.38,306730.178,357420641.03322,1748354,156620.124,182505689.04852
2025-10-07,4,1,1167.38,1239.94,1161.85,1223.19,587477.5601,711781233.380627,2594739,322533.0891,390607090.402837
2025-10-08,4,1,1223.17,1349.99,1204.61,1304.43,1351678.4887,1737403256.538668,5035273,692309.3967,889580569.553248
2025-10-09,4,1,1304.43,1334.19,1264.32,1307.4,826555.123,1076913281.89229,3491480,400565.316,522191363.78719
2025-10-10,4,1,1307.4,1320.0,1224.38,1255.35,925627.604,1178510754.12517,3147403,461892.518,588360855.32562
2025-10-11,4,1,1255.35,1278.52,860.11,1102.47,1505025.673,1738588911.96338,4860775,711133.822,823393500.64635
2025-10-12,4,1,1102.57,1182.76,1073.0,1135.07,1050905.245,1181376420.04246,4839241,519123.14,583886221.52459
2025-10-13,4,1,1135.07,1319.8,1107.43,1302.65,1205248.016,1490023746.48351,5001950,639014.778,790166542.34603
2025-10-14,4,1,1302.65,1375.11,1251.28,1294.55,1483076.9719,1944702007.14038,5971974,736421.5489,966457857.04594
2025-10-15,4,1,1294.54,1318.26,1143.01,1208.52,1398659.782,1691229151.13683,6244627,704859.515,851941399.37234
2025-10-16,4,1,1208.55,1222.76,1148.92,1162.57,707327.747,836699442.94997,3590517,345787.78,408999532.8602
2025-10-17,4,1,1162.57,1195.0,1122.31,1144.83,716826.497,835695242.85643,3898793,365700.312,426479644.71843
2025-10-18,4,1,1144.83,1156.3,1021.0,1071.15,1066221.771,1143128765.33737,5122105,517215.239,553985769.84914
2025-10-19,4,1,1071.15,1131.05,1069.41,1092.43,419996.517,462124290.22768,2270208,211480.182,232741879.61023
2025-10-20,4,1,1092.42,1133.76,1068.04,1109.88,409987.572,451830662.14455,2153017,200360.571,220873346.28155
2025-10-21,4,1,1109.88,1143.2,1088.19,1100.19,481311.055,535214259.16311,2579921,240131.899,267060352.48514
2025-10-22,4,1,1100.2,1114.53,1052.46,1057.16,541524.501,586956054.55562,2763340,274216.398,297231090.64
2025-10-23,4,1,1057.16,1083.8,1053.25,1071.82,397249.062,424924796.09075,2326963,199920.66,213900404.13212
2025-10-24,4,1,1071.83,1161.9,1071.83,1126.72,774946.718,864047274.96687,3416697,404035.954,450611405.9494
2025-10-25,4,1,1126.71,1144.17,1097.39,1109.01,342712.642,385108586.81592,1924437,163399.027,183665207.63432
2025-10-26,4,1,1109.0,1120.89,1100.96,1116.53,162716.583,181193804.95172,845838,83427.024,92946786.86058
2025-10-27,4,1,1116.53,1143.35,1114.48,1138.19,240939.545,272038928.2965,1275693,126021.899,142331655.24916
2025-10-28,4,1,1138.19,1182.6,1131.44,1138.88,494467.695,569610822.72901,2424722,244914.989,282359009.8745
2025-10-29,4,1,1138.88,1148.94,1074.0,1103.45,351579.17,395192652.3363,2071891,166518.049,187396501.34634
2025-10-30,4,1,1103.45,1121.35,1082.59,1107.7,459713.496,510072430.34674,2344960,239150.865,265443635.42243
2025-10-31,4,1,1107.7,1129.55,1043.48,1079.05,508291.657,554615753.48928,2818780,235298.16,257309667.9614
2025-11-01,4,1,1079.06,1104.93,1071.43,1088.9,537669.646,584994779.09792,2726472,274414.773,298625330.04871
2025-11-02,4,1,1088.9,1096.93,1081.8,1094.53,163493.548,178160836.27944,851250,83188.166,90662232.28008
2025-11-03,4,1,1094.54,1094.92,1071.74,1083.25,132402.548,143615965.50532,808562,62500.153,67818669.70905
2025-11-04,4,1,1083.25,1087.24,960.18,993.54,685198.885,695307374.09516,3297405,309069.793,313383637.02508
2025-11-05,4,1,993.54,1002.12,880.8,936.77,985275.518,924046511.24224,4907198,470001.869,441064484.81879
2025-11-06,4,1,936.79,969.27,900.39,959.33,526144.027,497402208.36976,2910960,260609.721,246595929.00892
2025-11-07,4,1,959.32,965.23,925.07,950.4,312622.425,295927015.25126,1985255,145839.988,138115238.75317
2025-11-08,4,1,950.4,995.6,925.7,991.15,452713.504,434871852.02567,2719761,229360.696,220497299.67699
2025-11-09,4,1,991.14,1007.41,980.05,991.03,301705.689,300155965.29685,1766264,157480.253,156707937.67593
2025-11-10,4,1,991.01,1007.16,975.84,996.63,256660.748,254503411.11084,1363066,127015.174,126001516.43329
2025-11-11,4,1,996.63,1019.56,976.22,991.98,281128.796,280689673.13887,1713723,142152.536,142012713.98966
2025-11-12,4,1,991.99,1008.6,956.08,958.08,283951.869,278122345.76054,1791482,137190.324,134393641.90685
2025-11-13,4,1,958.08,978.61,937.9,952.86,216987.116,207895272.16893,1541836,103578.757,99314240.33867
2025-11-14,4,1,952.87,972.2,905.72,927.15,334345.078,314259121.5093,2155736,157981.142,148567800.50126
2025-11-15,4,1,927.15,934.04,887.88,915.25,438193.008,401204627.31223,2900970,212559.627,194718210.24603
2025-11-16,4,1,915.26,945.22,914.91,932.28,161984.705,151171632.97185,1147540,83545.162,77975615.54439
2025-11-17,4,1,932.27,949.77,908.16,926.56,252157.877,233987143.9429,1826002,123974.103,115036406.07924
2025-11-18,4,1,926.59,939.55,891.72,907.36,332891.856,305134278.30436,2543671,164328.162,150687378.48676
2025-11-19,4,1,907.36,939.99,884.4,932.79,357275.458,326663851.75577,2340875,174818.151,160001834.86441
2025-11-20,4,1,932.79,941.06,872.38,897.77,296358.274,268307936.85822,2057310,140186.734,127014889.22146
2025-11-21,4,1,897.78,917.0,865.57,866.51,301802.981,269032673.70796,2087055,145347.842,129622654.84345
2025-11-22,4,1,866.51,877.33,790.79,830.46,654486.049,542979217.98351,3636424,295511.992,244915626.95955
2025-11-23,4,1,830.47,842.93,813.77,833.78,167225.62,138427266.23421,1454706,85229.796,70577104.07508
2025-11-24,4,1,833.78,855.46,833.28,843.6,167524.177,141704290.78926,1017588,85621.415,72427378.55116
2025-11-25,4,1,843.6,876.3,830.01,864.92,248464.802,211511619.02536,1555651,122761.453,104595413.37978
2025-11-26,4,1,864.9,867.66,837.47,862.57,158750.859,135823380.71101,1086897,81815.914,70017508.5813
2025-11-27,4,1,862.58,897.25,851.72,891.78,159649.392,139460353.89772,1047100,85460.975,74679484.24214
2025-11-28,4,1,891.77,904.86,883.8,895.74,141249.084,126273074.47225,811084,70142.174,62702913.74777
2025-11-29,4,1,895.75,906.5,876.15,887.19,174843.677,155822041.55361,1120706,86675.713,77279996.72268
2025-11-30,4,1,887.2,889.0,868.25,872.9,80059.932,70344820.67889,540333,40731.398,35789496.16716
2025-12-01,4,1,872.9,899.75,869.56,875.31,106230.587,94178228.95986,654131,49757.223,44105291.16189
2025-12-02,4,1,875.3,877.12,801.7,826.61,342746.385,283999640.0346,1933181,163235.526,135225010.56878
2025-12-03,4,1,826.6,885.0,820.46,876.61,233149.68,199034705.02779,1487908,114697.369,97959855.65734
2025-12-04,4,1,876.6,922.63,873.6,920.76,227309.929,204499249.05121,1408052,119458.345,107497858.30637
2025-12-05,4,1,920.77,928.24,886.79,899.92,165779.563,150836824.66394,1257410,77610.018,70634698.06641
2025-12-06,4,1,899.92,907.92,870.18,883.57,137493.999,122346994.84129,1186200,66251.008,58961517.16322
2025-12-07,4,1,883.57,897.9,878.01,890.38,81289.981,72211284.20858,708493,41775.598,37113496.91795
2025-12-08,4,1,890.38,906.0,870.23,894.37,131888.814,117366943.71489,1094327,63160.206,56211422.09879
2025-12-09,4,1,894.38,913.29,888.93,897.12,121354.06,109535418.55455,1140074,60892.304,54967902.64749
2025-12-10,4,1,897.13,928.0,881.78,897.3,209645.573,189336040.76546,1384532,106836.521,96534270.99141
2025-12-11,4,1,897.3,915.0,884.27,893.43,186333.021,166693561.34981,1320366,91267.131,81682306.99892
2025-12-12,4,1,893.43,894.7,859.54,885.91,182476.864,159114587.16925,1436206,89551.251,78087246.61168
2025-12-13,4,1,885.92,896.07,870.58,881.58,110640.466,97852155.11364,973955,55359.369,48960825.04721
2025-12-14,4,1,881.59,904.22,880.32,896.82,92401.054,82431393.00693,650049,45648.034,40719760.75081
2025-12-15,4,1,896.82,899.5,870.11,877.27,110914.028,98442378.82563,858682,53288.164,47297859.89274
2025-12-16,4,1,877.27,895.42,840.75,858.6,210867.871,182971113.85925,1586386,102082.212,88569487.21228
2025-12-17,4,1,858.61,878.44,847.0,875.63,240835.336,208552022.88205,1573030,120674.012,104517730.37088
2025-12-18,4,1,875.64,876.16,833.39,843.07,378073.209,324665474.7502,2026373,186513.854,160271429.96388
2025-12-19,4,1,843.07,853.49,818.39,830.07,432024.878,361452776.1874,2203650,212515.734,177839240.82406
2025-12-20,4,1,830.08,862.33,822.38,856.17,1227346.957,1035735760.17278,2543581,611085.359,515719442.03958
2025-12-21,4,1,856.17,859.7,850.9,854.17,57015.132,48685094.40048,389041,26548.828,22671232.73591
2025-12-22,4,1,854.17,859.91,845.5,858.64,69986.817,59650811.23645,577502,36114.111,30794152.845
2025-12-23,4,1,858.63,871.0,850.85,858.66,147275.988,127026489.4655,994531,73524.19,63422387.81425
2025-12-24,4,1,858.67,861.46,838.24,844.3,103894.874,88114840.52677,770380,49716.2,42169275.33845
2025-12-25,4,1,844.3,850.0,835.21,846.58,84917.781,71413872.14449,769130,38828.17,32662728.83526
2025-12-26,4,1,846.57,847.99,826.81,829.64,72777.087,61067016.30325,602493,32470.977,27255146.58131
2025-12-27,4,1,829.63,847.16,821.21,834.72,120232.786,100443874.53481,1020709,58978.158,49269471.08936
2025-12-28,4,1,834.72,846.54,834.0,845.04,89882.366,75505665.25729,602676,44539.639,37414508.36878
2025-12-29,4,1,845.05,867.22,839.2,859.32,91601.986,78245545.48423,640033,49261.813,42081221.77039
2025-12-30,4,1,859.32,872.12,846.0,852.46,127151.447,109137090.48325,901806,67983.02,58347935.3399
2025-12-31,4,1,852.46,864.05,848.7,861.65,73233.047,62791986.8921,583039,36371.56,31187458.21071
2026-01-01,4,1,861.66,877.29,857.69,864.3,149994.618,129779137.07024,803509,76703.12,66376872.20347
2026-01-02,4,1,864.31,874.51,856.14,864.39,80713.662,69705177.29618,492045,38671.274,33399332.81613
2026-01-03,4,1,864.4,891.14,859.64,881.25,129071.742,112918887.64463,855739,65998.248,57744814.80021
2026-01-04,4,1,881.25,884.24,868.65,878.63,79965.205,70042659.0416,496690,40425.968,35412887.44276
2026-01-05,4,1,878.64,902.85,878.47,895.43,118687.107,105626153.85529,679228,61488.124,54729999.20338
2026-01-06,4,1,895.43,916.55,890.59,910.31,140352.785,126791973.03969,902286,76401.107,69035346.07709
2026-01-07,4,1,910.31,923.93,891.66,917.64,166897.189,152112813.16727,980125,85118.886,77620429.52403
2026-01-08,4,1,917.64,920.27,892.64,900.3,148651.79,135043755.77855,945321,77070.016,70047482.07327
2026-01-09,4,1,900.31,905.0,875.1,892.26,134522.755,119360812.46211,864836,67296.322,59719521.70349
2026-01-10,4,1,892.27,901.06,885.28,896.86,81581.367,72871176.25689,626159,44058.998,39362730.00733
2026-01-11,4,1,896.87,915.91,896.81,907.93,124912.493,113143829.40285,720398,60489.086,54780867.73386
2026-01-12,4,1,907.93,917.33,898.75,904.32,98621.081,89755695.35323,551818,48956.102,44564691.69234
2026-01-13,4,1,904.32,910.81,894.0,905.78,108522.173,98140526.01559,729122,58438.712,52870006.46245
2026-01-14,4,1,905.79,952.96,902.25,943.73,311914.997,287537661.4946,1182451,171151.84,157938319.61699
2026-01-15,4,1,943.73,954.68,928.5,948.47,183208.698,172676671.03025,1013997,93058.324,87776302.34324
2026-01-16,4,1,948.48,948.85,924.05,931.2,131201.468,122818352.97477,838980,64545.323,60443814.79394
2026-01-17,4,1,931.21,939.43,923.69,938.16,77470.383,72238110.191,542202,39861.235,37172331.41307
2026-01-18,4,1,938.17,959.52,935.5,947.12,86187.331,81544127.02514,486259,47898.476,45314044.36417
2026-01-19,4,1,947.11,953.33,931.7,932.51,76848.25,72695033.76926,500379,38693.922,36627876.08985
2026-01-20,4,1,932.51,932.51,901.0,923.6,209440.56,193182830.06014,1093909,106777.172,98514086.74366
2026-01-21,4,1,923.6,933.13,884.0,884.2,163760.229,148812503.80793,1078653,80329.911,73067904.95212
2026-01-22,4,1,884.19,893.69,864.54,883.36,201618.221,177017116.38232,1266425,95725.14,84080128.93753
2026-01-23,4,1,883.35,897.58,878.18,888.06,98786.472,87897354.20676,652610,48146.366,42831815.33447
2026-01-24,4,1,888.06,904.99,883.1,891.63,96135.61,85731004.65856,744307,49308.358,43971852.13853
2026-01-25,4,1,891.62,894.24,886.53,887.17,51272.563,45676993.9904,323050,24974.232,22249623.64456
2026-01-26,4,1,887.18,887.75,856.0,866.02,120780.226,105238816.20596,741112,57269.775,49889322.25928
2026-01-27,4,1,866.02,881.44,864.91,879.41,102700.704,89665450.66266,629068,50373.112,43985430.34772
2026-01-28,4,1,879.41,901.22,876.2,898.36,138529.639,122795528.3296,712731,58333.252,51753928.57541
2026-01-29,4,1,898.35,909.43,894.41,902.91,110273.24,99488384.44138,638568,52283.922,47172863.83388
2026-01-30,4,1,902.92,906.67,852.81,868.69,270228.686,238573056.22689,1294083,137421.519,121392282.76294
2026-01-31,4,1,868.69,869.77,831.83,858.81,295951.354,250705099.01046,1700475,142775.004,120939279.88237
2026-02-01,4,1,858.81,860.85,750.0,781.38,407306.151,325750149.78876,2051467,187865.876,150274368.06224
2026-02-02,4,1,781.39,789.72,739.63,758.54,259125.52,197918631.20065,1778205,129427.893,98914837.09684
2026-02-03,4,1,758.54,781.58,728.44,773.94,306663.484,231808183.90377,2070386,148561.588,112412565.06347
2026-02-04,4,1,773.94,783.57,736.08,754.78,243948.823,186179880.26269,2021233,114966.792,87854784.81936
2026-02-05,4,1,754.78,765.33,687.3,697.27,424472.167,307855228.98581,2681978,189408.598,137616590.7343
2026-02-06,4,1,697.27,703.0,602.17,608.3,799178.67,522394593.78958,3847910,359020.409,234284590.32864
2026-02-07,4,1,608.3,669.65,570.06,657.21,593322.593,372108743.10323,3501250,297410.542,186921669.411
2026-02-08,4,1,657.21,663.88,630.83,647.0,217520.601,140501322.95354,1196386,109075.411,70477301.57061
2026-02-09,4,1,647.01,653.0,632.3,639.93,124172.092,79946063.82796,868821,63666.146,40999988.6418
2026-02-10,4,1,639.93,646.15,616.01,636.39,148751.241,94018464.11116,1033241,78085.959,49352728.60872
2026-02-11,4,1,636.38,642.0,613.8,619.85,153549.27,96192842.4738,931193,77740.169,48700880.80463
2026-02-12,4,1,619.85,624.14,587.14,608.11,236351.539,141941652.44398,1068249,114159.871,68578559.51766
2026-02-13,4,1,608.11,618.25,608.11,613.7,23266.791,14275513.08059,136840,13356.493,8197695.55499
2020-08-12,5,1,2.85,3.5208,2.8433,3.2985,1552384.78,4939148.938107,13490,741770.79,2370192.681119
2020-08-13,5,1,3.2985,3.9289,3.08,3.7558,1737042.95,6176153.724638,21118,889133.5,3161944.268817
2020-08-14,5,1,3.75,4.1387,3.5003,3.73,1685759.24,6446567.98049,22922,716358.46,2755764.748006
2020-08-15,5,1,3.7207,3.7676,3.321,3.4099,1474161.79,5205834.095977,18581,578651.84,2048896.655467
2020-08-16,5,1,3.4181,3.74,3.15,3.173,1070233.2,3658005.622202,13903,439623.97,1510472.729568
2020-08-17,5,1,3.173,3.4907,3.12,3.3885,668106.53,2227715.62781,10659,267439.48,896424.218505
2020-08-18,5,1,3.3885,3.3952,3.1,3.11,729413.64,2355329.78763,8632,258191.89,833604.429817
2020-08-19,5,1,3.11,3.7092,2.8105,3.3407,2713115.94,8885306.133224,27415,1276599.28,4211377.733932
2020-08-20,5,1,3.334,3.49,2.8,2.8868,1433243.76,4380403.488824,17076,487245.28,1491949.575963
2020-08-21,5,1,2.8962,3.445,2.8871,3.2038,1277827.32,4078240.331482,14169,654313.24,2100682.285326
2020-08-22,5,1,3.2038,3.24,2.89,2.9317,1131895.9,3480342.67494,12957,435955.04,1340925.254726
2020-08-23,5,1,2.9213,3.2,2.7431,3.0126,1169417.78,3433997.193736,10427,535610.79,1579335.779896
2020-08-24,5,1,3.0224,3.4,3.0014,3.25,1198036.69,3846250.69637,11455,701976.44,2259165.675399
2020-08-25,5,1,3.2658,3.62,3.21,3.3405,1315196.06,4504839.417218,15317,634212.19,2181573.743108
2020-08-26,5,1,3.3406,3.3654,3.0001,3.25,1149187.37,3629890.757954,14226,477028.87,1506233.260046
2020-08-27,5,1,3.2576,3.7999,3.1809,3.5684,2290030.56,8065581.239321,23980,1256407.83,4427331.468248
2020-08-28,5,1,3.5557,3.8575,3.2434,3.4501,2412974.8,8578461.964527,25784,1158014.83,4141258.621262
2020-08-29,5,1,3.4503,4.3091,3.4503,4.0063,2581936.84,10089370.365356,30430,1416811.61,5532658.687141
2020-08-30,5,1,4.007,4.1121,3.7748,3.9535,1342844.2,5290923.089625,19319,589471.19,2328966.080747
2020-08-31,5,1,3.9531,4.7117,3.9,4.4309,1815681.99,7967065.168313,26712,864714.97,3787277.378479
2020-09-01,5,1,4.4127,4.8865,4.1,4.7435,1497129.12,6664671.747242,23396,829785.03,3715511.862808
2020-09-02,5,1,4.7432,4.9475,4.3,4.3397,1267574.76,5871722.637441,20174,626210.98,2914616.459194
2020-09-03,5,1,4.3213,4.3506,3.66,4.17,2002058.36,8136932.352629,25545,872236.99,3553812.071207
2020-09-04,5,1,4.17,4.459,3.4772,3.5051,3275612.26,12941589.824478,37166,1415415.57,5628686.608088
2020-09-05,5,1,3.5062,3.8346,3.1739,3.5301,2052197.24,7262296.371156,23918,892868.07,3167604.520482
2020-09-06,5,1,3.5301,3.6637,2.0926,2.6052,4426267.38,11872722.479966,36221,1667142.8,4417379.508314
2020-09-07,5,1,2.6119,3.18,2.2575,3.0941,2898758.91,7940868.463262,24763,1441533.05,3961686.65227
2020-09-08,5,1,3.0785,3.1983,2.38,2.9237,2680083.17,7269853.908694,20763,1237117.42,3357706.94438
2020-09-09,5,1,2.9237,2.9499,2.4,2.468,1626389.7,4163484.174943,17527,594993.2,1526237.016922
2020-09-10,5,1,2.468,3.8838,2.3821,3.6001,6691121.99,22147440.589737,54509,3343480.12,11062516.969111
2020-09-11,5,1,3.6107,3.875,3.304,3.4761,4356890.66,15482088.381925,47297,2075976.54,7395169.700589
2020-09-12,5,1,3.4707,3.5036,3.0316,3.3965,2227636.94,7208721.224244,23696,905328.95,2940779.297983
2020-09-13,5,1,3.3967,3.47,3.1494,3.3316,1161542.47,3845112.025727,14476,555663.3,1842564.180668
2020-09-14,5,1,3.3386,3.47,2.9838,3.2603,2024779.41,6528375.660923,27152,871294.02,2819238.849317
2020-09-15,5,1,3.2656,3.5393,3.0752,3.2641,3351649.61,11170955.417119,53540,1671479.97,5589901.330571
2020-09-16,5,1,3.264,3.3249,2.8955,2.9295,1698391.09,5332430.834567,28139,671971.67,2114488.256676
2020-09-17,5,1,2.9288,2.9293,2.4282,2.5327,4886766.99,12739762.363066,52638,1895992.58,4948031.680855
2020-09-18,5,1,2.5376,2.9389,2.36,2.8829,4635747.31,12078123.514301,50561,2337316.53,6112225.624238
2020-09-19,5,1,2.883,3.16,2.726,3.1144,4169446.23,12294993.323244,49597,2127089.2,6283795.836967
2020-09-20,5,1,3.1084,3.2545,2.9564,3.031,1586219.86,4884899.265676,23707,799968.39,2467075.797405
2020-09-21,5,1,3.0216,3.0319,2.7,2.8628,1456628.58,4183733.720404,19133,620427.02,1786109.987793
2020-09-22,5,1,2.8628,3.0397,2.4689,2.7672,3567879.31,9634412.017789,45379,1721714.67,4642466.955583
2020-09-23,5,1,2.7571,3.0107,2.65,2.9082,3416786.33,9798314.273441,46943,1734855.56,4980218.648734
2020-09-24,5,1,2.9184,3.09,2.7001,2.8548,2762150.96,7980465.497946,34471,1405077.92,4075042.888492
2020-09-25,5,1,2.855,3.2571,2.7804,3.1433,2983701.04,9088676.27259,37434,1621531.93,4936106.601272
2020-09-26,5,1,3.1409,3.2766,2.9003,3.1937,2447843.22,7516842.110046,30447,1162454.55,3567954.000704
